Date,ETH paid,USD value of ETH paid,Payer,Beneficiary,Transaction hash
07 Jan 2024 03:21:23 GMT,0.07,156.8434,0x5616954ecf4a6a21a2f5eb3c11ba78ccfd9f795b,0x5616954ecf4a6a21a2f5eb3c11ba78ccfd9f795b,0x0ab492a506737bc026c685a349282a1a1b73759fd6934d3e8d3695e4678998a6
07 Jan 2024 03:11:35 GMT,1.7,3809.054,0x3487fe5ac44f460a169fac9e39d70cb1ff069dae,0x3487fe5ac44f460a169fac9e39d70cb1ff069dae,0x015c7c66e5ecdb550d4d6c40f5bac75013c574cb2ce23d8b8efb66d0eaa1f327
07 Jan 2024 02:28:59 GMT,0.1,224.66913,0x2af45364c81dd6b5db8a98dc2f0f91274e51bf79,0x2af45364c81dd6b5db8a98dc2f0f91274e51bf79,0x8673579d1d738a6549f48aabcc2688e0cbc1e44f5fbad06b6433aa9732dc1a80
07 Jan 2024 00:25:59 GMT,1,2240.3177,0xe651c204c5e78baced26900354a513deae8e9f75,0xe651c204c5e78baced26900354a513deae8e9f75,0x54c402931bbd4e7744c66c044fad64fd197f16985d2fea07017087d68c186d1b
06 Jan 2024 20:06:47 GMT,2.5,5615.72025,0x1e9c0bb00ff504e2c4ed9368656e876616e25666,0x1e9c0bb00ff504e2c4ed9368656e876616e25666,0xee427c97d3507a77f11724307d56ea54832b3950670489d33105a4cad650cc52
06 Jan 2024 19:51:35 GMT,0.1,224.008905589,0x8f3093416640d0e4ef12cd9e9be9115d6dff6c6e,0x8f3093416640d0e4ef12cd9e9be9115d6dff6c6e,0xf930ce20b74955afd4076f50c9e53c54f7de47d488f8d823bc24aa0d08cd58f2
06 Jan 2024 10:42:35 GMT,0.58,1297.0018,0x2f4059ad09a8034233745ffc0cb9ef7172282dd7,0x2f4059ad09a8034233745ffc0cb9ef7172282dd7,0x8eff647956e5cc887e33c6b0d196bf9c54a11224c1c0104a768c9ea345a8eb9a
06 Jan 2024 03:13:47 GMT,1,2258.37405952,0x3118333eec288638f09892e68e86d91c7ad56b30,0x3118333eec288638f09892e68e86d91c7ad56b30,0x0e062bd4d088f3256b0dad761774a2d520cb24dbb2208acd4d16cdfc9d14fe39
05 Jan 2024 18:55:35 GMT,0.12,268.008924,0x86b3bb8b282a3d2cf774f0bfdbf6ed5d6b6b068c,0x86b3bb8b282a3d2cf774f0bfdbf6ed5d6b6b068c,0xea3c3d47fec9727873b6e504d2882c64013e459954d8041bedfd964dd5e0e042
05 Jan 2024 18:09:47 GMT,0.22,490.8838,0x95feeb736004a12b496f06dd02b2c9972dc55260,0x95feeb736004a12b496f06dd02b2c9972dc55260,0xbfaaf1343ea9e6c62902b19d0f3d8468196a4bc20cb436ed75e5e2c17a809a58
05 Jan 2024 07:59:23 GMT,0.067,151.1380305,0x89d9a644ea7439f28af1316c085b84215d1275c9,0x89d9a644ea7439f28af1316c085b84215d1275c9,0xd0f611c27c8f54269f18b4edbe37985c102c454e5b4039eb494fbd4e69f9a61b
05 Jan 2024 05:08:47 GMT,0.5,1123.37442898,0x0685169840db9fb77fcebf027d70ed600c0b3cf0,0x0685169840db9fb77fcebf027d70ed600c0b3cf0,0xac7b8226af518e06878ec6d443ecd86e5e3928f21c152b96e0993c3e249300d9
05 Jan 2024 00:19:23 GMT,3,6817.3074,0x5e3bd1ce72668d073ba20013b039e25d27e5e6eb,0x5e3bd1ce72668d073ba20013b039e25d27e5e6eb,0xf0c41ce675bafe9d42fc7e9bfc382a2af021be17e38bcc6cdbf3ca3d0d0afce2
04 Jan 2024 19:22:59 GMT,0.02,45.7897523996,0xf4a5c7ff7b6fdff3605d809314af0ae550f6248d,0xf4a5c7ff7b6fdff3605d809314af0ae550f6248d,0x59efe99801769a35c54ca45218a4ec78ad9153d340f3c4c90530aa6bc4aab220
04 Jan 2024 11:12:35 GMT,2,4447.8798,0x9fe542d774fe6e3d148d22f3dd26c6adfff8889a,0x9fe542d774fe6e3d148d22f3dd26c6adfff8889a,0xbbde9b1b76cc018a343c4829188be72525e7a3d6be7a3bf30393ab828223f148
03 Jan 2024 21:50:11 GMT,0.005,11.10875,0x8c084d01d0a85f8fa7bc4540865641d6d261637d,0x8c084d01d0a85f8fa7bc4540865641d6d261637d,0x5f7e27662838934a3968ad2fcd81b3eaf63c3bdc7961c70e7a81ebdba105e019
03 Jan 2024 20:40:47 GMT,1.002,2223.76866,0x3481a5ed6d07d4de19c9f61ee0a003f8aab06513,0x3481a5ed6d07d4de19c9f61ee0a003f8aab06513,0xf5acf26e8c5d7fac6a26b499942d23ba792f4a078b8b6ad7458ea87da8766803
03 Jan 2024 19:51:23 GMT,1.8,3991.5,0x13e1266c57855fa3deb5c60441567122a86dc581,0x13e1266c57855fa3deb5c60441567122a86dc581,0x5de3ddc97009ae5cb91f51b28c20f074e4a9fdf19f68494195592374e17d1cdb
03 Jan 2024 11:10:35 GMT,0.5,1183.314105,0xa670850e07cce8306a8aee7f1c9ecb618680ea77,0xa670850e07cce8306a8aee7f1c9ecb618680ea77,0x82bbae58486397bd28087c20ca78b29365256188a2dde2e449a3caeb380304f3
03 Jan 2024 02:59:59 GMT,0.025,59.24354,0x98515507c070375286efa2eabe67d8ba931a4bcf,0x98515507c070375286efa2eabe67d8ba931a4bcf,0x07cad0e6df5876a6a5ae7033e44cd24483c57cec1c11c325da6609ffd1ae87da
03 Jan 2024 00:12:11 GMT,0.004,9.4338,0xfe8a211a6ed053960c9e30849f9830b1aca1e48d,0xfe8a211a6ed053960c9e30849f9830b1aca1e48d,0x7bc8cc49f5a8577d9ffae1f1429f9d5a1de5e8cce1ab9bb7095a03f611552446
02 Jan 2024 22:10:47 GMT,1,2362.85,0xea06b2626d7b6b7cc9f67cb311b5b3c44cc38c3a,0xea06b2626d7b6b7cc9f67cb311b5b3c44cc38c3a,0xf03cf01d94420774f31513d06a33637fec91c95bbb26f0e0ec6a27f2d8f72eda
02 Jan 2024 17:32:11 GMT,0.013,30.78504,0x9bd088b58633c49e8c68973c3696b1a0405ae99e,0x9bd088b58633c49e8c68973c3696b1a0405ae99e,0xbb08d55fd6f839e3f1a9790f33c50c1477be4a9f634ea2e8b1ded0bbe91d9c5a
02 Jan 2024 11:34:47 GMT,1,2398.90440145,0x50deae78c164901ee5250d739700b47acc86cbca,0x50deae78c164901ee5250d739700b47acc86cbca,0x3098be25d7ded482ec2c386334d7f5e880eea898eef6e9ce04c93ae214c93262
02 Jan 2024 05:10:11 GMT,1,2389.39018,0xea06b2626d7b6b7cc9f67cb311b5b3c44cc38c3a,0xea06b2626d7b6b7cc9f67cb311b5b3c44cc38c3a,0xd8f0d093da1a89d4f4462a166dc29ee51b8d0be90e7ceb00d735dce4781e6944
01 Jan 2024 15:20:47 GMT,0.6,1380.7434,0x510224d3249d7717aece719ef109c8d70a09315f,0x510224d3249d7717aece719ef109c8d70a09315f,0x965b4646ea3e5b2e3edff61178f899238e70e8a2528c9d25f0a0f7fedff9c500
01 Jan 2024 08:38:59 GMT,0.076,173.61540776,0xce33726deeb3f35cd5e69bf90791f7c165c5d9d6,0xce33726deeb3f35cd5e69bf90791f7c165c5d9d6,0xc357b43b781d7d5e596e79d2ca8d189894f3fd9098c5d1ce517cd9c33b9bcdb9
01 Jan 2024 07:47:47 GMT,0.13141007,299.9999911051,0xdb5209ff5bb6037af30b27d26be710cdf8821325,0xdb5209ff5bb6037af30b27d26be710cdf8821325,0x76b99795f154146f0bb4700425212bcf1137184f7f35ab2e81a49c079ddd8bd7
01 Jan 2024 01:43:47 GMT,0.15,344.1195,0xc95a479ad39566ba3bcd70817bcb76d01fd90ccc,0xc95a479ad39566ba3bcd70817bcb76d01fd90ccc,0x6634b1eaccd9714cc779e4691404f352cdc5fe5b26b7b83c8f9a6908e2f11fb9
31 Dec 2023 22:16:23 GMT,0.2,456.099866,0x5b7a81d4bd3a3553820837b89f7f2e1ae3c27f3d,0x5b7a81d4bd3a3553820837b89f7f2e1ae3c27f3d,0x375380103b0bc8473fc03275c36682e338d0303cb0f97f854c25e7efb07a2e80
31 Dec 2023 12:59:23 GMT,0.08,184.153352,0xcc3eb07a0293ff328a502353647d3d5fc6e8fba4,0xcc3eb07a0293ff328a502353647d3d5fc6e8fba4,0x4e67ade9764a3d97dc52bf91353e8160caf3ee10d4d81583438f95312c20f504
31 Dec 2023 12:50:35 GMT,0.05,115.43433,0x04aa28693da218cdb70219864abc093dd85a46da,0x04aa28693da218cdb70219864abc093dd85a46da,0x6c1e7e3c5069bd4c9d2973c1b46dc49facf707b2b2b43ff06f223a7f8c02b9fd
31 Dec 2023 11:23:23 GMT,0.055,127.05776737555,0x9230032b36004b5e1eea53fca0cd7b7358855802,0x9230032b36004b5e1eea53fca0cd7b7358855802,0xba241add819dc98fcd2f2c4e6542a0d323303c1646d983dd1ef0d0fa40721129
31 Dec 2023 10:58:35 GMT,0.2,462.028245002,0xdc26db549e195aada8c967bab517ddfd049d152c,0xdc26db549e195aada8c967bab517ddfd049d152c,0xc506b226b739f5dac534330b58079d7577716c35df35999d00528a7c96aabeec
31 Dec 2023 10:46:59 GMT,0.125,288.08289991375,0xcc3eb07a0293ff328a502353647d3d5fc6e8fba4,0xcc3eb07a0293ff328a502353647d3d5fc6e8fba4,0x86e2c2673f23c785eef313ab986202028edf76a7aa1a52932a98d401c9c32c85
31 Dec 2023 02:41:59 GMT,0.1,229.21856,0xd33b078d71c8bf2e19cd01b9b16656b86e90d7e4,0xd33b078d71c8bf2e19cd01b9b16656b86e90d7e4,0x7ac7eef7276d1c4a954d499c9381fde0c28df5eb7f5c83a8ea9985190de2f625
30 Dec 2023 12:19:11 GMT,0.5,1144.18113358,0x59a9bb69dd15f8e932fbd1982389f62cfefb68f4,0x59a9bb69dd15f8e932fbd1982389f62cfefb68f4,0xd55d3b4381454fb5a986ca91607fa7d6e394cda9b4a5eacf7305287ec9b9b57d
30 Dec 2023 11:00:47 GMT,0.2,457.34838,0xbd0884ec46b287427b2652e356dd6edb521a574e,0xbd0884ec46b287427b2652e356dd6edb521a574e,0x293a259b9897f97d04c85a4739c2ae1ebfaf1c88a5a2b60a5d595674ccc63b01
30 Dec 2023 10:19:23 GMT,0.1,227.89764,0x32fbeab571006e421deb33ab8607f7714496ace7,0x32fbeab571006e421deb33ab8607f7714496ace7,0x4979209a30dfe103680cf46c491be4054936bd6fe113244cdeea4cf2569ede8e
30 Dec 2023 07:32:47 GMT,0.75,1727.7824921025,0xe294ccd4c0af6b2e7a36a4d69d97681b8aca6747,0xe294ccd4c0af6b2e7a36a4d69d97681b8aca6747,0x9f2be63e82f79873990b9df60e9bf75c7a8155e9b0a0cdcbb40093e57324e119
30 Dec 2023 04:23:23 GMT,0.06,137.8530748362,0x7ad0352b507ceb815bbe7168a56261b5f24cef08,0x7ad0352b507ceb815bbe7168a56261b5f24cef08,0xc6023e619962a46195a853ab4e22febcb03118ac83d0394e8d46c51b000d1582
30 Dec 2023 01:48:11 GMT,0.09,207.379809,0x23b679bad386b246e3487f6c4b05e6ea4058b574,0x23b679bad386b246e3487f6c4b05e6ea4058b574,0x2e0f106e0cd288f000e4578bcd4775d7de62f66793672850352e5d48fbf43600
30 Dec 2023 00:03:23 GMT,0.8,1839.113192,0x780b192c7690fb06ed85b941585dad21eb44729b,0x780b192c7690fb06ed85b941585dad21eb44729b,0x57a0616a4e9ae01641b129215e021f6b49086cbed0e691a7a3d84b5627d7ae2b
29 Dec 2023 23:43:23 GMT,0.27,618.2252548902,0x9230032b36004b5e1eea53fca0cd7b7358855802,0x9230032b36004b5e1eea53fca0cd7b7358855802,0x3214e8f0d10cfe32064fc0c896b55a22486f23c5e680ad1c32efda2dd66ca011
29 Dec 2023 20:42:23 GMT,0.1,230.609963322,0x02f384dc0539ff16b820239004d25dae1e3adf96,0x02f384dc0539ff16b820239004d25dae1e3adf96,0x154b1a5150b319ee5452039c7833dfeb9e48a6e644f49b202a1e5c31ba03ff87
29 Dec 2023 20:29:11 GMT,0.04769959,110.0000070037443798,0x020b1432b1929d09caaaffd2f4a0be0ae7ad5b42,0x020b1432b1929d09caaaffd2f4a0be0ae7ad5b42,0x0010df286b209604f7778598a5affd9ba06723303defbb7a89dadbfea1d765d1
29 Dec 2023 16:27:47 GMT,0.15,346.624995,0xef7f1cc5568892f5b83a825708e2b38c466beffd,0xef7f1cc5568892f5b83a825708e2b38c466beffd,0x4ef955260a1b3f7fbe74205f985299136de63b191a7381f01b40409a153c84dd
29 Dec 2023 15:24:35 GMT,0.1,236.294152766,0xcc8dccd5e0d6502a9f29ac350baf87707b097514,0xcc8dccd5e0d6502a9f29ac350baf87707b097514,0x848c11923f5cac86434ecf4e53ec69c3697649a7082d0504ea43f5a1b2856d3f
29 Dec 2023 14:58:59 GMT,0.08418855,200.000003151,0x048fef33688221360de644c2050a98930f4bbe4d,0x048fef33688221360de644c2050a98930f4bbe4d,0x09cdbba0c17781342bad312f0aa5d3037dc9e6549371efb2df8c5600404777cf
29 Dec 2023 14:43:59 GMT,0.5,1189.52485,0xb0b75edb53263fecb6258fd4d7e9c4b2617adab5,0xb0b75edb53263fecb6258fd4d7e9c4b2617adab5,0x558e090d671f074014f78b7fc52674df3bd57e0801707a460feb7296b544ee0c
29 Dec 2023 13:38:35 GMT,0.49,1158.6470861,0x9fe542d774fe6e3d148d22f3dd26c6adfff8889a,0x9fe542d774fe6e3d148d22f3dd26c6adfff8889a,0x641162de0e195633f98696a53417d685d4efbb2529d4951b6d77b4f3c5f32b59
29 Dec 2023 13:22:35 GMT,0.2,472.917178,0x676ca6b90094630873d87dbebc45785f16c5200d,0x676ca6b90094630873d87dbebc45785f16c5200d,0x7c17f1e379f6aa5c5ad577361f8591796b9e35846c7983059619e98420e4044d
29 Dec 2023 12:45:59 GMT,0.21,495.6945200277,0x852d059cd1d0325a46add23b4e3762926cc27a14,0x852d059cd1d0325a46add23b4e3762926cc27a14,0x4cc8a2c0f47bbd11aaeddfacc4d35dbbcc6aa1a685f39769ecc3592ab7d56917
29 Dec 2023 11:51:11 GMT,3,7104.42678372,0x7d555aa86324467a25c43e839b9afc543b885d5f,0x7d555aa86324467a25c43e839b9afc543b885d5f,0x0bb6d1affbaa973d29132150e3888ad9e0d60845584a95cf2043b9bfc032b027
29 Dec 2023 04:23:59 GMT,0.25,588.1954575,0xbcf4f2196cf8334189e10b6cda07ed5ec0ea56d7,0xbcf4f2196cf8334189e10b6cda07ed5ec0ea56d7,0x733fc561860e24ad5e3fc0df063696d311f98b9750203c3f3ae6a1bfce73b2be
29 Dec 2023 01:23:59 GMT,0.55,1287.041132564,0xbcf4f2196cf8334189e10b6cda07ed5ec0ea56d7,0xbcf4f2196cf8334189e10b6cda07ed5ec0ea56d7,0xbf3768d0a59ba3c4d019520367183fae923e635f78b79daf004b31e524606b36
29 Dec 2023 00:18:59 GMT,0.125,294.6283,0xbcf4f2196cf8334189e10b6cda07ed5ec0ea56d7,0xbcf4f2196cf8334189e10b6cda07ed5ec0ea56d7,0x7d022932d8df80c8c9f8aed89aaa800097006959fff3f7c91683691e86436628
29 Dec 2023 00:01:23 GMT,0.85,1993.252312,0x16764042b51331c2c6b496394096bd3ef5c53b90,0x16764042b51331c2c6b496394096bd3ef5c53b90,0x195981b3a96604280c8c66e8fbbdc3dd0953cc88e5658a3a24c34a779772c02f
28 Dec 2023 23:23:23 GMT,0.1,234.579933358,0xf8dbab76f0e38573528fa68cafb7f9815d000000,0xf8dbab76f0e38573528fa68cafb7f9815d000000,0xc22851df5fd93c8f087e6adc2eacd02152ff8e8a18bc480d491d41a84e7e1306
28 Dec 2023 21:42:47 GMT,0.5,1176.76225,0x1e3f7a8aee8f8de3d49cf3915f74ab1b31429606,0x1e3f7a8aee8f8de3d49cf3915f74ab1b31429606,0x754de3e639970be6002ac53c3fe66de0c89a637f595a836eda49ec04eb248f38
28 Dec 2023 21:03:35 GMT,1.27378538,2997.88509957181,0x82fb818b73b410eb551c4fac69a2092b21b84495,0x82fb818b73b410eb551c4fac69a2092b21b84495,0x97a77bd1c9bcf34af270d3a139f9071734b66c379acaea2f78f5af75a6bb4dba
28 Dec 2023 18:53:23 GMT,1,2355.6472,0x3dac271d1b36a434880c527a678b6487ac9c1f8c,0x3dac271d1b36a434880c527a678b6487ac9c1f8c,0xa86e4ffada7b4a11247924088db5fb826f5abc9534f1cd38ca6ea4019d6f0e88
28 Dec 2023 15:47:47 GMT,0.075,177.36375,0x95f30eaaf6a0db63f10901b9cfd2aee2315ba048,0x95f30eaaf6a0db63f10901b9cfd2aee2315ba048,0xaa6c2992f2ae45693fd3ff5bf00da64b7d33a96352021033810364c623694471
27 Dec 2023 16:39:59 GMT,0.05,118.5884285825,0x2ec56b0b30bdcf7be9ec0252feb01936ee4a68c2,0x2ec56b0b30bdcf7be9ec0252feb01936ee4a68c2,0x72c291b70f8977f2e03382567c5b35a203f8e0d7e7c2b9b2a3bd9f688a629380
27 Dec 2023 10:44:47 GMT,1,2276.31,0xf318cbe8aada5e38c6f4f4c7265f7945372d8b83,0xf318cbe8aada5e38c6f4f4c7265f7945372d8b83,0x0361e817d0c3819f4ecc8609e7bfb54bc0ab1f0b819544eb3c6d759af5c3848b
26 Dec 2023 20:40:35 GMT,0.19910569,439.9999908310195,0xf714f64062c39fdaf9553fa03fbea007e3606ffc,0xf714f64062c39fdaf9553fa03fbea007e3606ffc,0x8f69b1a6d20961b13489f8af8adf34575b3d6e7cd4eccd90ec7dd61f01e6e6c4
26 Dec 2023 18:44:59 GMT,0.09074867,200.0000037450103,0x048fef33688221360de644c2050a98930f4bbe4d,0x048fef33688221360de644c2050a98930f4bbe4d,0x2370ef99940afc7f0c40ca4cd5c21227af4b59f8514ada8a99706eabe5c2b92f
26 Dec 2023 18:41:35 GMT,0.0816738,179.999996758842,0x048fef33688221360de644c2050a98930f4bbe4d,0x048fef33688221360de644c2050a98930f4bbe4d,0xfb15e1c51b5f4698fabeb6ba61017de54bc08933220725b9d8191abf49c33bad
26 Dec 2023 17:28:47 GMT,0.45,999.1485,0x275fb31b843032baa2e0de148113d536a1d4cbb0,0x275fb31b843032baa2e0de148113d536a1d4cbb0,0xacb6a7f52fd0b52eacac6bbb1a6b25376f9f3fdde95b61b24787d8cfbdad4f63
26 Dec 2023 16:36:35 GMT,0.2,442.870054,0x852d059cd1d0325a46add23b4e3762926cc27a14,0x852d059cd1d0325a46add23b4e3762926cc27a14,0x90d1bc37e00254c5553b7f0ad307d3525286f196837344bb588cbe958e260c39
26 Dec 2023 07:24:35 GMT,2.24236413,4999.999992250635,0xa4b2bb1ef5328d74c5213ad2532a4d70239b0260,0xa4b2bb1ef5328d74c5213ad2532a4d70239b0260,0x3862fb82aa3f746b1d9a2bc36b222ea5051914fc763e07c489c405de73db9db5
26 Dec 2023 02:52:23 GMT,0.18,408.7854216,0xd2da7d8fe334f122874fbb65e13d1a7fdf9b7cd5,0xd2da7d8fe334f122874fbb65e13d1a7fdf9b7cd5,0x6ceb5c3d97e8b95236e7659e6d25377d66256427e9b1584493ea93157949c647
26 Dec 2023 02:20:59 GMT,0.69,1567.0107828,0xf9107317b0ff77ed5b7adea15e50514a3564002b,0xf9107317b0ff77ed5b7adea15e50514a3564002b,0xd4322a7e4d99ed8e8498edb22887d94e868fb7b506e5050a3d85c069af1295f9
25 Dec 2023 23:56:59 GMT,1.51,3432.1233487,0xfc93fddde6c0cff75181d1ed5e16890249fea0ca,0xfc93fddde6c0cff75181d1ed5e16890249fea0ca,0x6ce3e8e4940ffdc4512355c5354352d2750484bd10d62eb5039e2edd1aeb182f
25 Dec 2023 18:52:11 GMT,6.6,15047.149029,0x0180be76c99929907ce307167a043b0998d59fb8,0x0180be76c99929907ce307167a043b0998d59fb8,0x88859af19fc30c5ead2bb935801c4e6fbc84d009042321d3314acc693a00bd02
25 Dec 2023 11:02:59 GMT,0.5,1137.3701,0x87f9653acae6c0a6f20da5d022ab5e3acf868aea,0x87f9653acae6c0a6f20da5d022ab5e3acf868aea,0x455184c255485f47a235126921113bac341794949a6f317c1fbb6d2a75525f6a
24 Dec 2023 22:58:11 GMT,0.07,158.0082,0x1f64226a4c7567f22ce50644acbf898aadef6acc,0x1f64226a4c7567f22ce50644acbf898aadef6acc,0xae8f765551f98cd7d53c59ab4b29675e7a8b8eed0426794703dcb414eb7f36cf
24 Dec 2023 19:15:35 GMT,1,2291.62828302,0x0d06d120bae7761f3d8898fac5e0a11f60100817,0x0d06d120bae7761f3d8898fac5e0a11f60100817,0x3298a816080a237b65771b0e0439fdefc9780c0606f8009eddcd03dd91dcba57
24 Dec 2023 17:36:11 GMT,0.24563,564.240038131,0x5117e515634090e88d69b1b55ce0b6d107340771,0x5117e515634090e88d69b1b55ce0b6d107340771,0xa69b618d3378954e0a869586f1cb1f73c26ff5130fcbfdea66e1180c12be5848
24 Dec 2023 17:05:47 GMT,1,2297.1137,0x0d06d120bae7761f3d8898fac5e0a11f60100817,0x0d06d120bae7761f3d8898fac5e0a11f60100817,0x262adf62628d02b79aea28543382457c3ecb03689e0a6f804bb7a77266d9a538
24 Dec 2023 14:42:23 GMT,0.08,183.7707976,0x57ff0b681860988396c8cafb2dfc44fe00fb6eea,0x57ff0b681860988396c8cafb2dfc44fe00fb6eea,0xc77f6031728097db567f83398566c2ee367a5de0534f3ff68e8f057b7de97d61
24 Dec 2023 13:26:47 GMT,0.05,114.6785935075,0x8d3a27c390654fe056e6ac29ed52d91b6461db21,0x8d3a27c390654fe056e6ac29ed52d91b6461db21,0x80f5538cefa132fdf9969d486cb40e014bf7baf32fbeed359c932af182b6fe35
24 Dec 2023 13:21:47 GMT,0.275,630.73226429125,0xbcf4f2196cf8334189e10b6cda07ed5ec0ea56d7,0xbcf4f2196cf8334189e10b6cda07ed5ec0ea56d7,0x51c58d78818228deff62f885ce0fd20185358b7c2c31256cacc0f72d8f0b23a1
24 Dec 2023 10:42:11 GMT,0.25,571.332223285,0xb288063822d20cf28f864893c3f2344a90d6dcf0,0xb288063822d20cf28f864893c3f2344a90d6dcf0,0x043bf779d62353ed6580e381fde40a3296ec42e0a68fac212f5563ae2e03846b
24 Dec 2023 08:54:11 GMT,0.05,114.8009505,0x5d8469d01dce9c068d6af563efa5429846b403cc,0x5d8469d01dce9c068d6af563efa5429846b403cc,0x916a78222fdcfc09e4dacbe90294638eec3bdbfb41d57fab9391d2cf999c98e0
24 Dec 2023 04:01:47 GMT,0.22,509.6113792,0xd6cfc1f6c6af8c62e04f117f96d0c5588f842d64,0xd6cfc1f6c6af8c62e04f117f96d0c5588f842d64,0xb21120fcf44915cada3b68ff21cf803a370d1bacd84616a403163dde4ae8e186
24 Dec 2023 03:12:35 GMT,0.04,92.5764,0x93e13627f0e5e3192a06d9d59f9151b047cc94e7,0x93e13627f0e5e3192a06d9d59f9151b047cc94e7,0x2314a6ea947676d45dffb6b383a7c59e4195235b01e87bbc0eafeb15d9a5057a
24 Dec 2023 00:49:47 GMT,0.5,1148.38885,0xa9ed866acceb25ef7b56f5aa11e6ff24f1bbc107,0xa9ed866acceb25ef7b56f5aa11e6ff24f1bbc107,0x60ffc67adc888832b07688b89d175f7835591f48b4d66b228e8d730b2e56c22f
24 Dec 2023 00:47:47 GMT,0.25,574.194425,0x20886ba6fd8731ed974ba00108f043fc9006e1f8,0x20886ba6fd8731ed974ba00108f043fc9006e1f8,0x5364f8a4e2260899d317040c6aa3f9c5ad96bb8acc33f03ef8b92a1716ff8343
23 Dec 2023 22:52:35 GMT,1,2292.1,0x4319bc24c95d2afcad975867b788da895406e1c8,0x4319bc24c95d2afcad975867b788da895406e1c8,0xc1920a2ae4d1b4c57343a666d6b87a2e16a87dedd38d3faf4772423c37ecf69e
23 Dec 2023 21:07:47 GMT,0.1,228.901519,0x01ebd1d4329a976069bc05307fce9829b7b563bb,0x01ebd1d4329a976069bc05307fce9829b7b563bb,0x9ff1c0b140b13d8c715a3b59e1ab40f63de0fd1bea47ea2d835a3d881de1b94d
23 Dec 2023 18:56:11 GMT,1,2310.24,0xda63d3b90480d8346bd85b6246222eff802d688a,0xda63d3b90480d8346bd85b6246222eff802d688a,0x9c2c4249c17ba66ea84c242085b8aa8ff897b30593981b965b29a3fad4367c88
23 Dec 2023 17:34:47 GMT,0.5,1146.459035,0x63a2368f4b509438ca90186cb1c15156713d5834,0x63a2368f4b509438ca90186cb1c15156713d5834,0x15d5729c6fc093745fb5c3bce15c86e29511c667080f5eced6acb565ae4004df
23 Dec 2023 16:50:47 GMT,0.43,984.799029,0xcf8f904821e8dc41f1eb567bc87cd66cd97ba969,0xcf8f904821e8dc41f1eb567bc87cd66cd97ba969,0xb8170752154583db0c435e94fe83a2502c52cc822cf0c62c15f91a4ffcb4d981
23 Dec 2023 16:22:35 GMT,0.04,91.609212,0x109f47982f4a21037108820875c91bd95c6b004d,0x109f47982f4a21037108820875c91bd95c6b004d,0xf79bd8b1dc3de7d4738c1d512a19c31c690e79d3476e300826f12955fe483a9a
23 Dec 2023 16:15:23 GMT,0.2,458.04606,0x7b99fcdf8902dc2f0058439dede8f9340ec054a4,0x7b99fcdf8902dc2f0058439dede8f9340ec054a4,0xd0f1d1bff9e562a70f02ca38300d9c85291723b66b9f03b5a00763e2f9cad5ae
23 Dec 2023 12:19:11 GMT,0.6,1373.346,0x9b5c76cbb3dbc77a3731ca5e26265fe7ff96b657,0x9b5c76cbb3dbc77a3731ca5e26265fe7ff96b657,0x9eeacd4810aad2a5766f0dc3ad7a906ea664863218e4b2e64a4fe25837b4d448
23 Dec 2023 10:20:11 GMT,1,2293.27282,0x5617df4b57aa69eba1d15c793915681d271b1e4e,0x5617df4b57aa69eba1d15c793915681d271b1e4e,0xc206440e0b14c0377d915520359a836acd81662331bbd5dbed64567237c2faf5
23 Dec 2023 09:22:35 GMT,0.2,458.176240588,0x6865779d3e2f9acf6f1f316846ccf0fd12295a3c,0x6865779d3e2f9acf6f1f316846ccf0fd12295a3c,0xe1ef11cae07dff4e6b49f02f2028a4051213c6a981f57b38a6695b5a365ed26f
23 Dec 2023 08:59:59 GMT,0.03,68.7264360882,0x924ef2bfd9157057fb6094018ea8c79c40b754fa,0x924ef2bfd9157057fb6094018ea8c79c40b754fa,0x3232c325a9ee5cfa3817fb8fae9a416c23da1a25ee4395938211d19682a9ac82
23 Dec 2023 08:08:59 GMT,0.09,205.659,0xc95a479ad39566ba3bcd70817bcb76d01fd90ccc,0xc95a479ad39566ba3bcd70817bcb76d01fd90ccc,0x717660d91389321d09d9a7625f125300f007ad8951558632716cd593ca64516a
23 Dec 2023 05:55:11 GMT,0.25,570.475,0x5d7148d949b2df5575be5e9e2deaa257dd2ef43f,0x5d7148d949b2df5575be5e9e2deaa257dd2ef43f,0x395193d6b04bde388d1c11e1441fa0ccd0155df4ad3439455c45185bc9b20d27
23 Dec 2023 04:15:47 GMT,0.2,454.1543928,0xbd0884ec46b287427b2652e356dd6edb521a574e,0xbd0884ec46b287427b2652e356dd6edb521a574e,0x83746fb8665d4873629b4125b5f120a9d2552033b7fd1810fa51552d4980cae4
23 Dec 2023 04:01:35 GMT,0.1,227.0771964,0x7ae83d37505516b84f488cde1df2002a11875684,0x7ae83d37505516b84f488cde1df2002a11875684,0xcb141f1715d95e53e48a2e1a64e6d6870f3e7cecff6cd68c2a7f1e79ab5dade8
23 Dec 2023 03:43:59 GMT,0.23,525.0923,0x50e82c26f5133627d781a597db1fb9a6ccce381c,0x50e82c26f5133627d781a597db1fb9a6ccce381c,0x3bedeb1ce7d1d2b7ebe1660991a2cb17cf052a3470cbd062cb2e3c7ff1b39167
